zone_id,pixel_count,area_m2,area_ha
2550,1,400,0.04
2551,9,3600,0.36
2552,16,6400,0.64
2553,1,400,0.04
2554,4,1600,0.16
2555,1,400,0.04
2556,7,2800,0.28
2557,2,800,0.08
2558,7,2800,0.28
2559,5,2000,0.2
2560,2,800,0.08
2561,9,3600,0.36
2562,4,1600,0.16
2563,13,5200,0.52
2564,12,4800,0.48
2565,1,400,0.04
2566,2,800,0.08
2567,8,3200,0.32
2568,1,400,0.04
2569,2,800,0.08
2570,110,44000,4.4
2571,99,39600,3.96
2572,3,1200,0.12
2573,122,48800,4.88
2574,1,400,0.04
2575,2,800,0.08
2576,1,400,0.04
2577,1,400,0.04
2578,5,2000,0.2
2579,1,400,0.04
2580,1,400,0.04
2581,14,5600,0.56
2582,1,400,0.04
2583,36,14400,1.44
2584,6,2400,0.24
2585,6,2400,0.24
2586,17,6800,0.68
2587,1,400,0.04
2588,1,400,0.04
2589,1,400,0.04
2590,2,800,0.08
2591,5,2000,0.2
2592,49,19600,1.96
2593,1,400,0.04
2594,6,2400,0.24
2595,1,400,0.04
2596,1,400,0.04
2597,2,800,0.08
2598,1,400,0.04
2599,1,400,0.04
2600,3,1200,0.12
2601,565,226000,22.6
2602,23,9200,0.92
2603,11,4400,0.44
2604,4,1600,0.16
2605,7,2800,0.28
2606,5,2000,0.2
2607,22,8800,0.88
2608,2,800,0.08
2609,6,2400,0.24
2610,2,800,0.08
2611,12,4800,0.48
2612,4,1600,0.16
2613,38,15200,1.52
2614,2,800,0.08
2615,17,6800,0.68
2616,1,400,0.04
2617,6,2400,0.24
2618,1,400,0.04
2619,1,400,0.04
2620,174,69600,6.96
2621,172,68800,6.88
2622,1,400,0.04
2623,5,2000,0.2
2624,3,1200,0.12
2625,3,1200,0.12
2626,1,400,0.04
2627,5,2000,0.2
2628,2,800,0.08
2629,3,1200,0.12
2630,4,1600,0.16
2631,54,21600,2.16
2632,21,8400,0.84
2633,225,90000,9.0
2634,5,2000,0.2
2635,2,800,0.08
2636,3,1200,0.12
2637,6,2400,0.24
2638,1,400,0.04
2639,19,7600,0.76
2640,7,2800,0.28
2641,10,4000,0.4
2642,1,400,0.04
2643,11,4400,0.44
2644,1,400,0.04
2645,1,400,0.04
2646,1,400,0.04
2647,1,400,0.04
2648,5,2000,0.2
2649,16,6400,0.64
2650,4,1600,0.16
2651,3,1200,0.12
2652,3,1200,0.12
2653,1,400,0.04
2654,3,1200,0.12
2655,13,5200,0.52
2656,16,6400,0.64
2657,1,400,0.04
2658,2,800,0.08
2659,26,10400,1.04
2660,1,400,0.04
2661,1,400,0.04
2662,26,10400,1.04
2663,1,400,0.04
2664,1,400,0.04
2665,17,6800,0.68
2666,6,2400,0.24
2667,1,400,0.04
2668,90,36000,3.6
2669,8,3200,0.32
2670,2,800,0.08
2671,676,270400,27.04
2672,3,1200,0.12
2673,9,3600,0.36
2674,4,1600,0.16
2675,4,1600,0.16
2676,2,800,0.08
2677,2,800,0.08
2678,91,36400,3.64
2679,20,8000,0.8
2680,2,800,0.08
2681,1,400,0.04
2682,1,400,0.04
2683,51,20400,2.04
2684,5,2000,0.2
2685,4,1600,0.16
2686,7,2800,0.28
2687,2,800,0.08
2688,1,400,0.04
2689,9,3600,0.36
2690,1,400,0.04
2691,1,400,0.04
2692,41,16400,1.64
2693,23,9200,0.92
2694,9,3600,0.36
2695,3,1200,0.12
2696,3,1200,0.12
2697,1,400,0.04
2698,1,400,0.04
2699,7,2800,0.28
2700,1,400,0.04
2701,1,400,0.04
2702,7,2800,0.28
2703,5,2000,0.2
2704,104,41600,4.16
2705,1,400,0.04
2706,3,1200,0.12
2707,16,6400,0.64
2708,2,800,0.08
2709,4,1600,0.16
2710,2,800,0.08
2711,5,2000,0.2
2712,5,2000,0.2
2713,1,400,0.04
2714,1,400,0.04
2715,19,7600,0.76
2716,5,2000,0.2
2717,34,13600,1.36
2718,1,400,0.04
2719,3,1200,0.12
2720,3,1200,0.12
2721,19,7600,0.76
2722,2,800,0.08
2723,2,800,0.08
2724,1,400,0.04
2725,1,400,0.04
2726,15,6000,0.6
2727,2,800,0.08
2728,1,400,0.04
2729,114,45600,4.56
2730,1,400,0.04
2731,65,26000,2.6
2732,70,28000,2.8
2733,1,400,0.04
2734,1,400,0.04
2735,1,400,0.04
2736,1,400,0.04
2737,1,400,0.04
2738,1,400,0.04
2739,5,2000,0.2
2740,1,400,0.04
2741,2,800,0.08
2742,1,400,0.04
2743,4,1600,0.16
2744,1,400,0.04
2745,4,1600,0.16
2746,1,400,0.04
2747,1,400,0.04
2748,5,2000,0.2
2749,1,400,0.04
2750,1,400,0.04
2751,5,2000,0.2
2752,2,800,0.08
2753,1,400,0.04
2754,36,14400,1.44
2755,16,6400,0.64
2756,11,4400,0.44
2757,1,400,0.04
2758,2,800,0.08
2759,3,1200,0.12
2760,2,800,0.08
2761,1,400,0.04
2762,11,4400,0.44
2763,7,2800,0.28
2764,2,800,0.08
2765,6,2400,0.24
2766,7,2800,0.28
2767,2,800,0.08
2768,8,3200,0.32
2769,8,3200,0.32
2770,1,400,0.04
2771,9,3600,0.36
2772,8,3200,0.32
2773,1,400,0.04
2774,1,400,0.04
2775,2,800,0.08
2776,2,800,0.08
2777,4,1600,0.16
2778,1,400,0.04
2779,2,800,0.08
2780,1,400,0.04
2781,1,400,0.04
2782,2,800,0.08
2783,4,1600,0.16
2784,20,8000,0.8
2785,1,400,0.04
2786,2,800,0.08
2787,60,24000,2.4
2788,1,400,0.04
2789,2,800,0.08
2790,6,2400,0.24
2791,7,2800,0.28
2792,23,9200,0.92
2793,3,1200,0.12
2794,1,400,0.04
2795,5,2000,0.2
2796,2,800,0.08
2797,62,24800,2.48
2798,2,800,0.08
2799,1,400,0.04
2800,7,2800,0.28
2801,2,800,0.08
2802,40,16000,1.6
2803,1,400,0.04
2804,22,8800,0.88
2805,1,400,0.04
2806,2,800,0.08
2807,9,3600,0.36
2808,3,1200,0.12
2809,34,13600,1.36
2810,1,400,0.04
2811,2,800,0.08
2812,1,400,0.04
2813,129,51600,5.16
2814,15,6000,0.6
2815,8,3200,0.32
2816,1,400,0.04
2817,8,3200,0.32
2818,1,400,0.04
2819,3,1200,0.12
2820,11,4400,0.44
2821,61,24400,2.44
2822,1,400,0.04
2823,48,19200,1.92
2824,5,2000,0.2
2825,6,2400,0.24
2826,1,400,0.04
2827,1,400,0.04
2828,19,7600,0.76
2829,3,1200,0.12
2830,1,400,0.04
2831,1,400,0.04
2832,15,6000,0.6
2833,3,1200,0.12
2834,1,400,0.04
2835,8,3200,0.32
2836,1,400,0.04
2837,30,12000,1.2
2838,16,6400,0.64
2839,1,400,0.04
2840,6,2400,0.24
2841,3,1200,0.12
2842,7,2800,0.28
2843,2,800,0.08
2844,1,400,0.04
2845,2,800,0.08
2846,1,400,0.04
2847,13,5200,0.52
2848,5,2000,0.2
2849,1,400,0.04
2850,8,3200,0.32
2851,1,400,0.04
2852,191,76400,7.64
2853,45,18000,1.8
2854,2,800,0.08
2855,3,1200,0.12
2856,65,26000,2.6
2857,9,3600,0.36
2858,1,400,0.04
2859,1,400,0.04
2860,12,4800,0.48
2861,2,800,0.08
2862,1,400,0.04
2863,4,1600,0.16
2864,1,400,0.04
2865,13,5200,0.52
2866,78,31200,3.12
2867,1,400,0.04
2868,3,1200,0.12
2869,12,4800,0.48
2870,21,8400,0.84
2871,3,1200,0.12
2872,4,1600,0.16
2873,2,800,0.08
2874,5,2000,0.2
2875,1,400,0.04
2876,2,800,0.08
2877,11,4400,0.44
2878,2,800,0.08
2879,1,400,0.04
2880,1,400,0.04
2881,12,4800,0.48
2882,1,400,0.04
2883,148,59200,5.92
2884,1,400,0.04
2885,1,400,0.04
2886,1,400,0.04
2887,3,1200,0.12
2888,1,400,0.04
2889,5,2000,0.2
2890,13,5200,0.52
2891,3,1200,0.12
2892,1,400,0.04
2893,1,400,0.04
2894,6,2400,0.24
2895,9,3600,0.36
2896,1,400,0.04
2897,11,4400,0.44
2898,20,8000,0.8
2899,13,5200,0.52
2900,1,400,0.04
2901,3,1200,0.12
2902,4,1600,0.16
2903,1,400,0.04
2904,8,3200,0.32
2905,1,400,0.04
2906,24,9600,0.96
2907,1,400,0.04
2908,2,800,0.08
2909,7,2800,0.28
2910,1,400,0.04
2911,2,800,0.08
2912,1,400,0.04
2913,33,13200,1.32
2914,1,400,0.04
2915,2,800,0.08
2916,12,4800,0.48
2917,10,4000,0.4
2918,3,1200,0.12
2919,1,400,0.04
2920,52,20800,2.08
2921,1,400,0.04
2922,1,400,0.04
2923,4,1600,0.16
2924,1,400,0.04
2925,1,400,0.04
2926,2,800,0.08
2927,1,400,0.04
2928,1,400,0.04
2929,2,800,0.08
2930,19,7600,0.76
2931,8,3200,0.32
2932,1,400,0.04
2933,56,22400,2.24
2934,1,400,0.04
2935,3,1200,0.12
2936,2,800,0.08
2937,2,800,0.08
2938,1,400,0.04
2939,247,98800,9.88
2940,13,5200,0.52
2941,4,1600,0.16
2942,4,1600,0.16
2943,9,3600,0.36
2944,3,1200,0.12
2945,2,800,0.08
2946,65,26000,2.6
2947,673,269200,26.92
2948,1,400,0.04
2949,1,400,0.04
2950,1,400,0.04
2951,1,400,0.04
2952,38,15200,1.52
2953,2,800,0.08
2954,2,800,0.08
2955,1,400,0.04
2956,28,11200,1.12
2957,1,400,0.04
2958,6,2400,0.24
2959,2,800,0.08
2960,6,2400,0.24
2961,1,400,0.04
2962,1,400,0.04
2963,12,4800,0.48
2964,1,400,0.04
2965,1,400,0.04
2966,3,1200,0.12
2967,1,400,0.04
2968,15,6000,0.6
2969,1,400,0.04
2970,118,47200,4.72
2971,3,1200,0.12
2972,1,400,0.04
2973,1,400,0.04
2974,1,400,0.04
2975,1,400,0.04
2976,20,8000,0.8
2977,1,400,0.04
2978,1,400,0.04
2979,1,400,0.04
2980,1,400,0.04
2981,1,400,0.04
2982,5,2000,0.2
2983,1,400,0.04
2984,1,400,0.04
2985,1,400,0.04
2986,1,400,0.04
2987,24,9600,0.96
2988,2,800,0.08
2989,1,400,0.04
2990,46,18400,1.84
2991,12,4800,0.48
2992,41,16400,1.64
2993,4,1600,0.16
2994,49,19600,1.96
2995,5,2000,0.2
2996,1,400,0.04
2997,2,800,0.08
2998,2,800,0.08
2999,70,28000,2.8
3000,2,800,0.08
3001,6,2400,0.24
3002,37,14800,1.48
3003,1,400,0.04
3004,3,1200,0.12
3005,75,30000,3.0
3006,60,24000,2.4
3007,9,3600,0.36
3008,4,1600,0.16
3009,11,4400,0.44
3010,1,400,0.04
3011,6,2400,0.24
3012,15,6000,0.6
3013,1,400,0.04
3014,14,5600,0.56
3015,1,400,0.04
3016,1,400,0.04
3017,32,12800,1.28
3018,6,2400,0.24
3019,140,56000,5.6
3020,45,18000,1.8
3021,1,400,0.04
3022,7,2800,0.28
3023,1,400,0.04
3024,2,800,0.08
3025,47,18800,1.88
3026,1,400,0.04
3027,1,400,0.04
3028,12,4800,0.48
3029,30,12000,1.2
3030,36,14400,1.44
3031,1,400,0.04
3032,1,400,0.04
3033,1,400,0.04
3034,3,1200,0.12
3035,4,1600,0.16
3036,2,800,0.08
3037,41,16400,1.64
3038,1,400,0.04
3039,1,400,0.04
3040,23,9200,0.92
3041,3,1200,0.12
3042,262,104800,10.48
3043,25,10000,1.0
3044,12,4800,0.48
3045,23,9200,0.92
3046,1,400,0.04
3047,1,400,0.04
3048,1,400,0.04
3049,10,4000,0.4
3050,13,5200,0.52
3051,23,9200,0.92
3052,9,3600,0.36
3053,45,18000,1.8
3054,1,400,0.04
3055,1,400,0.04
3056,24,9600,0.96
3057,4,1600,0.16
3058,72,28800,2.88
3059,1,400,0.04
3060,468,187200,18.72
3061,9,3600,0.36
3062,2,800,0.08
3063,25,10000,1.0
3064,1,400,0.04
3065,2,800,0.08
3066,4,1600,0.16
3067,4,1600,0.16
3068,1,400,0.04
3069,2,800,0.08
3070,2,800,0.08
3071,2,800,0.08
3072,5,2000,0.2
3073,2,800,0.08
3074,5,2000,0.2
3075,4,1600,0.16
3076,1,400,0.04
3077,5,2000,0.2
3078,7,2800,0.28
3079,2,800,0.08
3080,10,4000,0.4
3081,34,13600,1.36
3082,30,12000,1.2
3083,4,1600,0.16
3084,6,2400,0.24
3085,1,400,0.04
3086,1,400,0.04
3087,1,400,0.04
3088,149,59600,5.96
3089,2,800,0.08
3090,2,800,0.08
3091,2,800,0.08
3092,2,800,0.08
3093,9,3600,0.36
3094,2,800,0.08
3095,8,3200,0.32
3096,154,61600,6.16
3097,1,400,0.04
3098,102,40800,4.08
3099,1,400,0.04
3100,6,2400,0.24
3101,4,1600,0.16
3102,1,400,0.04
3103,7,2800,0.28
3104,32,12800,1.28
3105,115,46000,4.6
3106,6,2400,0.24
3107,17,6800,0.68
3108,31,12400,1.24
3109,1,400,0.04
3110,1,400,0.04
3111,2,800,0.08
3112,1,400,0.04
3113,16,6400,0.64
3114,1,400,0.04
3115,5,2000,0.2
3116,1,400,0.04
3117,13,5200,0.52
3118,6,2400,0.24
3119,1,400,0.04
3120,1,400,0.04
3121,1,400,0.04
3122,2,800,0.08
3123,3,1200,0.12
3124,1689,675600,67.56
3125,1,400,0.04
3126,1,400,0.04
3127,1,400,0.04
3128,2,800,0.08
3129,1,400,0.04
3130,1,400,0.04
3131,1,400,0.04
3132,1,400,0.04
3133,1,400,0.04
3134,1,400,0.04
3135,2,800,0.08
3136,3,1200,0.12
3137,34,13600,1.36
3138,8,3200,0.32
3139,1,400,0.04
3140,1,400,0.04
3141,1,400,0.04
3142,1,400,0.04
3143,1,400,0.04
3144,10,4000,0.4
3145,1,400,0.04
3146,2,800,0.08
3147,31,12400,1.24
3148,13,5200,0.52
3149,1,400,0.04
3150,2,800,0.08
3151,3,1200,0.12
3152,6,2400,0.24
3153,2,800,0.08
3154,1,400,0.04
3155,2,800,0.08
3156,2,800,0.08
3157,4,1600,0.16
3158,4,1600,0.16
3159,3,1200,0.12
3160,1,400,0.04
3161,1,400,0.04
3162,6,2400,0.24
3163,2,800,0.08
3164,1,400,0.04
3165,10,4000,0.4
3166,2,800,0.08
3167,9,3600,0.36
3168,1,400,0.04
3169,273,109200,10.92
3170,18,7200,0.72
3171,1,400,0.04
3172,5,2000,0.2
3173,3,1200,0.12
3174,1,400,0.04
3175,56,22400,2.24
3176,1,400,0.04
3177,1,400,0.04
3178,2,800,0.08
3179,1,400,0.04
3180,9,3600,0.36
3181,8,3200,0.32
3182,1,400,0.04
3183,2,800,0.08
3184,1,400,0.04
3185,31,12400,1.24
3186,8,3200,0.32
3187,1,400,0.04
3188,31,12400,1.24
3189,10,4000,0.4
3190,4,1600,0.16
3191,59,23600,2.36
3192,1,400,0.04
3193,2,800,0.08
3194,1,400,0.04
3195,4,1600,0.16
3196,4,1600,0.16
3197,1,400,0.04
3198,4,1600,0.16
3199,4,1600,0.16
3200,6,2400,0.24
3201,6,2400,0.24
3202,1,400,0.04
3203,1,400,0.04
3204,1,400,0.04
3205,1,400,0.04
3206,1,400,0.04
3207,1,400,0.04
3208,1,400,0.04
3209,24,9600,0.96
3210,2,800,0.08
3211,21,8400,0.84
3212,1,400,0.04
3213,1,400,0.04
3214,2,800,0.08
3215,3,1200,0.12
3216,66,26400,2.64
3217,8,3200,0.32
3218,2,800,0.08
3219,1,400,0.04
3220,15,6000,0.6
3221,2,800,0.08
3222,1,400,0.04
3223,1,400,0.04
3224,945,378000,37.8
3225,9,3600,0.36
3226,17,6800,0.68
3227,7,2800,0.28
3228,1,400,0.04
3229,2,800,0.08
3230,2,800,0.08
3231,2,800,0.08
3232,35,14000,1.4
3233,1,400,0.04
3234,39,15600,1.56
3235,2,800,0.08
3236,1,400,0.04
3237,1,400,0.04
3238,1,400,0.04
3239,2,800,0.08
3240,1,400,0.04
3241,1,400,0.04
3242,3,1200,0.12
3243,1,400,0.04
3244,1,400,0.04
3245,2,800,0.08
3246,1,400,0.04
3247,1,400,0.04
3248,14,5600,0.56
3249,1,400,0.04
3250,1,400,0.04
3251,1,400,0.04
3252,1,400,0.04
3253,1,400,0.04
3254,17,6800,0.68
3255,2,800,0.08
3256,3,1200,0.12
3257,1,400,0.04
3258,1,400,0.04
3259,19,7600,0.76
3260,1,400,0.04
3261,1,400,0.04
3262,26,10400,1.04
3263,1,400,0.04
3264,1,400,0.04
3265,4,1600,0.16
3266,2,800,0.08
3267,1,400,0.04
3268,1,400,0.04
3269,40,16000,1.6
3270,1,400,0.04
3271,1,400,0.04
3272,5,2000,0.2
3273,8,3200,0.32
3274,5,2000,0.2
3275,2,800,0.08
3276,259,103600,10.36
3277,1,400,0.04
3278,16,6400,0.64
3279,2,800,0.08
3280,9,3600,0.36
3281,2,800,0.08
3282,11,4400,0.44
3283,4,1600,0.16
3284,122,48800,4.88
3285,1,400,0.04
3286,1,400,0.04
3287,1,400,0.04
3288,5,2000,0.2
3289,1,400,0.04
3290,3,1200,0.12
3291,1,400,0.04
3292,18,7200,0.72
3293,3,1200,0.12
3294,1,400,0.04
3295,1,400,0.04
3296,4,1600,0.16
3297,2,800,0.08
3298,38,15200,1.52
3299,2,800,0.08
3300,3,1200,0.12
3301,1,400,0.04
3302,5,2000,0.2
3303,30,12000,1.2
3304,7,2800,0.28
3305,31,12400,1.24
3306,1,400,0.04
3307,4,1600,0.16
3308,16,6400,0.64
3309,21,8400,0.84
3310,5,2000,0.2
3311,2,800,0.08
3312,37,14800,1.48
3313,5,2000,0.2
3314,307,122800,12.28
3315,16,6400,0.64
3316,1,400,0.04
3317,2,800,0.08
3318,2,800,0.08
3319,3,1200,0.12
3320,1,400,0.04
3321,2,800,0.08
3322,1,400,0.04
3323,2,800,0.08
3324,4,1600,0.16
3325,13,5200,0.52
3326,1,400,0.04
3327,15,6000,0.6
3328,1,400,0.04
3329,7,2800,0.28
3330,1,400,0.04
3331,3,1200,0.12
3332,1,400,0.04
3333,2,800,0.08
3334,4,1600,0.16
3335,2,800,0.08
3336,152,60800,6.08
3337,19,7600,0.76
3338,21,8400,0.84
3339,1,400,0.04
3340,3,1200,0.12
3341,3,1200,0.12
3342,19,7600,0.76
3343,5,2000,0.2
3344,1,400,0.04
3345,4,1600,0.16
3346,5,2000,0.2
3347,19,7600,0.76
3348,2,800,0.08
3349,1,400,0.04
3350,17,6800,0.68
3351,1,400,0.04
3352,10,4000,0.4
3353,3,1200,0.12
3354,6,2400,0.24
3355,2,800,0.08
3356,3,1200,0.12
3357,11,4400,0.44
3358,7,2800,0.28
3359,2,800,0.08
3360,3,1200,0.12
3361,25,10000,1.0
3362,17,6800,0.68
3363,5,2000,0.2
3364,3,1200,0.12
3365,2,800,0.08
3366,1,400,0.04
3367,1,400,0.04
3368,6,2400,0.24
3369,1,400,0.04
3370,11,4400,0.44
3371,3,1200,0.12
3372,6,2400,0.24
3373,7,2800,0.28
3374,1,400,0.04
3375,1,400,0.04
3376,93,37200,3.72
3377,5,2000,0.2
3378,1,400,0.04
3379,11,4400,0.44
3380,1,400,0.04
3381,9,3600,0.36
3382,6,2400,0.24
3383,3,1200,0.12
3384,6,2400,0.24
3385,1,400,0.04
3386,1,400,0.04
3387,3,1200,0.12
3388,1,400,0.04
3389,1,400,0.04
3390,21,8400,0.84
3391,3,1200,0.12
3392,1,400,0.04
3393,2,800,0.08
3394,5,2000,0.2
3395,32,12800,1.28
3396,1,400,0.04
3397,3,1200,0.12
3398,9,3600,0.36
3399,1,400,0.04
3400,2,800,0.08
3401,2,800,0.08
3402,5,2000,0.2
3403,1,400,0.04
3404,108,43200,4.32
3405,9,3600,0.36
3406,1,400,0.04
3407,10,4000,0.4
3408,20,8000,0.8
3409,9,3600,0.36
3410,1,400,0.04
3411,19,7600,0.76
3412,8,3200,0.32
3413,1,400,0.04
3414,476,190400,19.04
3415,2,800,0.08
3416,8,3200,0.32
3417,13,5200,0.52
3418,1,400,0.04
3419,4,1600,0.16
3420,2,800,0.08
3421,1,400,0.04
3422,2,800,0.08
3423,1,400,0.04
3424,9,3600,0.36
3425,1,400,0.04
3426,31,12400,1.24
3427,2,800,0.08
3428,29,11600,1.16
3429,11,4400,0.44
3430,5,2000,0.2
3431,1,400,0.04
3432,3,1200,0.12
3433,3,1200,0.12
3434,2,800,0.08
3435,29,11600,1.16
3436,8,3200,0.32
3437,8,3200,0.32
3438,37,14800,1.48
3439,1,400,0.04
3440,2,800,0.08
3441,47,18800,1.88
3442,2,800,0.08
3443,8,3200,0.32
3444,2,800,0.08
3445,1,400,0.04
3446,1,400,0.04
3447,1,400,0.04
3448,2,800,0.08
3449,1,400,0.04
3450,1,400,0.04
3451,3,1200,0.12
3452,12,4800,0.48
3453,2,800,0.08
3454,4,1600,0.16
3455,36,14400,1.44
3456,2,800,0.08
3457,1,400,0.04
3458,4,1600,0.16
3459,3,1200,0.12
3460,5,2000,0.2
3461,2,800,0.08
3462,3,1200,0.12
3463,3,1200,0.12
3464,1,400,0.04
3465,2,800,0.08
3466,19,7600,0.76
3467,2,800,0.08
3468,1,400,0.04
3469,1,400,0.04
3470,2,800,0.08
3471,3,1200,0.12
3472,4,1600,0.16
3473,6,2400,0.24
3474,1,400,0.04
3475,2,800,0.08
3476,117,46800,4.68
3477,2,800,0.08
3478,5,2000,0.2
3479,1,400,0.04
3480,12,4800,0.48
3481,1,400,0.04
3482,1,400,0.04
3483,1,400,0.04
3484,24,9600,0.96
3485,8,3200,0.32
3486,2,800,0.08
3487,5,2000,0.2
3488,61,24400,2.44
3489,5,2000,0.2
3490,1,400,0.04
3491,1,400,0.04
3492,1,400,0.04
3493,1,400,0.04
3494,3,1200,0.12
3495,15,6000,0.6
3496,1,400,0.04
3497,1,400,0.04
3498,3,1200,0.12
3499,1,400,0.04
3500,1,400,0.04
3501,6,2400,0.24
3502,1,400,0.04
3503,33,13200,1.32
3504,1,400,0.04
3505,8,3200,0.32
3506,1,400,0.04
3507,2,800,0.08
3508,1,400,0.04
3509,3,1200,0.12
3510,6,2400,0.24
3511,1,400,0.04
3512,6,2400,0.24
3513,1,400,0.04
3514,1,400,0.04
3515,13,5200,0.52
3516,1,400,0.04
3517,1,400,0.04
3518,3,1200,0.12
3519,1,400,0.04
3520,1,400,0.04
3521,2,800,0.08
3522,1,400,0.04
3523,8,3200,0.32
3524,3,1200,0.12
3525,4,1600,0.16
3526,2,800,0.08
3527,30,12000,1.2
3528,2,800,0.08
3529,2,800,0.08
3530,1,400,0.04
3531,2,800,0.08
3532,109,43600,4.36
3533,1,400,0.04
3534,17,6800,0.68
3535,24,9600,0.96
3536,2,800,0.08
3537,50,20000,2.0
3538,4,1600,0.16
3539,2,800,0.08
3540,1,400,0.04
3541,12,4800,0.48
3542,2,800,0.08
3543,29,11600,1.16
3544,1,400,0.04
3545,1,400,0.04
3546,13,5200,0.52
3547,250,100000,10.0
3548,1,400,0.04
3549,1,400,0.04
3550,22,8800,0.88
3551,18,7200,0.72
3552,3,1200,0.12
3553,1,400,0.04
3554,1,400,0.04
3555,4,1600,0.16
3556,2,800,0.08
3557,14,5600,0.56
3558,2,800,0.08
3559,2,800,0.08
3560,2,800,0.08
3561,1,400,0.04
3562,4,1600,0.16
3563,48,19200,1.92
3564,2,800,0.08
3565,131,52400,5.24
3566,13,5200,0.52
3567,3,1200,0.12
3568,1,400,0.04
3569,1,400,0.04
3570,1,400,0.04
3571,1,400,0.04
3572,11,4400,0.44
3573,5,2000,0.2
3574,1,400,0.04
3575,9,3600,0.36
3576,7,2800,0.28
3577,2,800,0.08
3578,1,400,0.04
3579,4,1600,0.16
3580,1,400,0.04
3581,1,400,0.04
3582,3,1200,0.12
3583,11,4400,0.44
3584,1,400,0.04
3585,1,400,0.04
3586,1,400,0.04
3587,2,800,0.08
3588,2,800,0.08
3589,1,400,0.04
3590,4,1600,0.16
3591,6,2400,0.24
3592,49,19600,1.96
3593,2,800,0.08
3594,3,1200,0.12
3595,1,400,0.04
3596,1,400,0.04
3597,1,400,0.04
3598,28,11200,1.12
3599,9,3600,0.36
3600,5,2000,0.2
3601,2,800,0.08
3602,4,1600,0.16
3603,1,400,0.04
3604,7,2800,0.28
3605,1,400,0.04
3606,7,2800,0.28
3607,1,400,0.04
3608,1,400,0.04
3609,2,800,0.08
3610,1,400,0.04
3611,1,400,0.04
3612,5,2000,0.2
3613,1,400,0.04
3614,1,400,0.04
3615,23,9200,0.92
3616,2,800,0.08
3617,6,2400,0.24
3618,5,2000,0.2
3619,2,800,0.08
3620,24,9600,0.96
3621,3,1200,0.12
3622,1,400,0.04
3623,13,5200,0.52
3624,1,400,0.04
3625,3,1200,0.12
3626,10,4000,0.4
3627,2,800,0.08
3628,109,43600,4.36
3629,1,400,0.04
3630,1,400,0.04
3631,12,4800,0.48
3632,1,400,0.04
3633,1,400,0.04
3634,1,400,0.04
3635,1,400,0.04
3636,132,52800,5.28
3637,1,400,0.04
3638,1,400,0.04
3639,1,400,0.04
3640,4,1600,0.16
3641,3,1200,0.12
3642,1,400,0.04
3643,1,400,0.04
3644,1,400,0.04
3645,1,400,0.04
3646,9,3600,0.36
3647,1,400,0.04
3648,4,1600,0.16
3649,1,400,0.04
3650,4,1600,0.16
3651,1,400,0.04
3652,1,400,0.04
3653,1,400,0.04
3654,1,400,0.04
3655,2,800,0.08
3656,3,1200,0.12
3657,12,4800,0.48
3658,4,1600,0.16
3659,5,2000,0.2
3660,9,3600,0.36
3661,24,9600,0.96
3662,4,1600,0.16
3663,1,400,0.04
3664,1,400,0.04
3665,5,2000,0.2
3666,1,400,0.04
3667,1,400,0.04
3668,2,800,0.08
3669,1,400,0.04
3670,1,400,0.04
3671,1,400,0.04
3672,4,1600,0.16
3673,4,1600,0.16
3674,1,400,0.04
3675,2,800,0.08
3676,6,2400,0.24
3677,89,35600,3.56
3678,10,4000,0.4
3679,5,2000,0.2
3680,13,5200,0.52
3681,1,400,0.04
3682,152,60800,6.08
3683,1,400,0.04
3684,1,400,0.04
3685,1,400,0.04
3686,1,400,0.04
3687,9,3600,0.36
3688,358,143200,14.32
3689,1,400,0.04
3690,1,400,0.04
3691,1,400,0.04
3692,1,400,0.04
3693,1,400,0.04
3694,1,400,0.04
3695,4,1600,0.16
3696,2,800,0.08
3697,1,400,0.04
3698,4,1600,0.16
3699,12,4800,0.48
3700,1,400,0.04
3701,1,400,0.04
3702,1,400,0.04
3703,90,36000,3.6
3704,2,800,0.08
3705,1,400,0.04
3706,3,1200,0.12
3707,5,2000,0.2
3708,1,400,0.04
3709,5,2000,0.2
3710,9,3600,0.36
3711,15,6000,0.6
3712,1,400,0.04
3713,10,4000,0.4
3714,1,400,0.04
3715,2,800,0.08
3716,1,400,0.04
3717,3,1200,0.12
3718,10,4000,0.4
3719,1,400,0.04
3720,3,1200,0.12
3721,34,13600,1.36
3722,1,400,0.04
3723,2,800,0.08
3724,10,4000,0.4
3725,3,1200,0.12
3726,1,400,0.04
3727,2,800,0.08
3728,3,1200,0.12
3729,1,400,0.04
3730,1,400,0.04
3731,29,11600,1.16
3732,1,400,0.04
3733,6,2400,0.24
3734,1,400,0.04
3735,6,2400,0.24
3736,1,400,0.04
3737,7,2800,0.28
3738,1,400,0.04
3739,5,2000,0.2
3740,51,20400,2.04
3741,19,7600,0.76
3742,1,400,0.04
3743,2,800,0.08
3744,1,400,0.04
3745,23,9200,0.92
3746,6,2400,0.24
3747,1,400,0.04
3748,4,1600,0.16
3749,5,2000,0.2
3750,10,4000,0.4
3751,1,400,0.04
3752,1,400,0.04
3753,1,400,0.04
3754,1,400,0.04
3755,4,1600,0.16
3756,1,400,0.04
3757,1,400,0.04
3758,1,400,0.04
3759,2,800,0.08
3760,4,1600,0.16
3761,13,5200,0.52
3762,1,400,0.04
3763,1,400,0.04
3764,1,400,0.04
3765,4,1600,0.16
