scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
check4factor;130;70;28000;2.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.691;7.99;7.469;7.561;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;131;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.572;7.986;7.448;7.509;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;132;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.621;7.963;7.518;7.616;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;133;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.86;7.988;7.554;7.566;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;134;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.553;7.996;7.528;7.584;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;135;117;46800;4.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.509;7.999;7.372;7.381;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;136;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;7.107;7.987;7.666;7.653;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;137;121;48400;4.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.956;7.996;7.634;7.688;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
check4factor;138;55;22000;2.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.611;7.98;7.386;7.386;29.073;29.073;29.073;29.073;4.46;5.919;4.832;4.46
check4factor;139;221;88400;8.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.874;32.874;6.456;7.999;7.243;7.197;28.936;29.015;28.944;28.936;5.805;7.981;7.765;7.981
check4factor;140;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.824;7.998;7.543;7.514;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
check4factor;141;1040;416000;41.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.875;32.876;6.431;7.998;7.5;7.519;28.936;29.015;28.981;29.015;7.503;12.332;9.541;7.503
check4factor;142;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.677;7.946;7.358;7.391;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
check4factor;143;795;318000;31.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.876;32.876;6.209;7.996;7.326;7.368;28.936;29.015;29.001;29.015;5.805;12.332;6.514;5.805
check4factor;144;135;54000;5.4;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.62;7.996;7.41;7.374;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
check4factor;145;146;58400;5.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.667;7.998;7.399;7.373;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
check4factor;146;122;48800;4.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.765;7.997;7.55;7.588;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;147;101;40400;4.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.624;7.99;7.441;7.5;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;148;4129;1651600;165.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.984;7.999;7.254;7.282;29.015;29.015;29.015;29.015;7.503;10.973;7.776;7.503
check4factor;149;88;35200;3.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.851;7.979;7.546;7.586;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;150;251;100400;10.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.803;7.999;7.578;7.627;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;151;111;44400;4.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.508;7.996;7.302;7.334;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;152;86;34400;3.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.551;7.968;7.409;7.462;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
check4factor;153;6328;2531200;253.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.737;8.0;7.329;7.374;29.015;29.015;29.015;29.015;5.805;7.503;7.475;7.503
check4factor;154;81;32400;3.24;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.593;7.966;7.433;7.48;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;155;404;161600;16.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.324;7.995;7.223;7.258;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
check4factor;156;58;23200;2.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.613;7.968;7.539;7.552;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
check4factor;157;75;30000;3.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.551;7.99;7.41;7.436;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
check4factor;158;345;138000;13.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.961;7.992;7.272;7.355;29.015;29.015;29.015;29.015;7.503;10.973;9.726;10.973
check4factor;159;564;225600;22.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.274;7.999;7.369;7.419;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;160;749;299600;29.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.098;7.999;7.354;7.366;29.015;29.015;29.015;29.015;7.503;10.973;9.768;10.973
check4factor;161;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.011;7.99;7.16;7.179;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;162;226;90400;9.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.677;7.995;7.595;7.64;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;163;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.294;7.946;7.121;7.051;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
check4factor;164;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.684;7.997;7.647;7.731;29.015;29.015;29.015;29.015;7.503;10.973;10.487;10.973
check4factor;165;71;28400;2.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.862;7.998;7.673;7.722;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
check4factor;166;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;7.127;7.999;7.685;7.712;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
check4factor;167;62;24800;2.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.168;7.996;7.204;7.226;29.015;29.015;29.015;29.015;6.863;7.503;7.4;7.503
check4factor;168;112;44800;4.48;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.669;7.99;7.552;7.594;29.015;29.015;29.015;29.015;6.863;7.503;7.143;6.863
check4factor;169;66;26400;2.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.764;7.988;7.481;7.44;29.015;29.015;29.015;29.015;6.863;7.503;7.319;7.503
check4factor;170;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.605;7.988;7.487;7.534;29.015;29.015;29.015;29.015;6.863;7.503;7.119;6.863
check4factor;171;103;41200;4.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.36;7.998;7.642;7.716;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
check4factor;172;73;29200;2.92;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.927;7.995;7.508;7.547;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
check4factor;173;249;99600;9.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.253;7.994;7.241;7.338;29.015;29.015;29.015;29.015;5.346;5.346;5.346;5.346
check4factor;174;4027;1610800;161.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.894;32.884;32.876;4.794;7.999;6.922;7.007;28.846;29.015;28.945;29.015;8.86;12.769;10.468;8.86
check4factor;175;75;30000;3.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.697;7.967;7.529;7.566;29.015;29.015;29.015;29.015;5.346;6.863;6.681;6.863
check4factor;176;168;67200;6.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.159;7.998;7.312;7.382;29.015;29.015;29.015;29.015;5.346;6.863;6.475;6.863
check4factor;177;146;58400;5.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.317;7.948;7.247;7.322;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
check4factor;178;179;71600;7.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.445;7.987;7.175;7.135;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
check4factor;179;52;20800;2.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.123;7.981;7.061;7.037;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
