scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;126;143;57200;5.72;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.419;7.99;7.044;6.992;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;127;484;193600;19.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.511;9.906;7.369;7.353;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;128;79;31600;3.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.621;8.514;7.596;7.642;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;129;949;379600;37.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.066;9.075;7.463;7.46;28.936;28.936;28.936;28.936;7.981;12.332;8.71;7.981
noCheck4factor;130;53;21200;2.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.858;8.897;7.821;7.887;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
noCheck4factor;131;90;36000;3.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.583;8.695;7.681;7.735;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;132;132;52800;5.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.509;9.655;7.563;7.589;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;133;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.768;8.54;7.741;7.784;29.073;29.073;29.073;29.073;3.478;4.46;4.166;4.46
noCheck4factor;134;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.874;32.874;32.874;6.956;9.217;7.824;7.814;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
noCheck4factor;135;69;27600;2.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.611;9.024;7.599;7.705;29.073;29.073;29.073;29.073;4.46;5.919;4.904;4.46
noCheck4factor;136;79;31600;3.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.866;32.866;32.866;32.866;6.824;8.73;7.668;7.614;29.073;29.073;29.073;29.073;4.46;4.46;4.46;4.46
noCheck4factor;137;349;139600;13.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.875;32.874;6.567;10.604;7.696;7.675;28.936;29.015;28.953;28.936;7.503;12.332;11.266;12.332
noCheck4factor;138;189;75600;7.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.874;32.874;6.456;10.008;7.409;7.227;28.936;29.015;28.943;28.936;5.805;7.981;7.786;7.981
noCheck4factor;139;126;50400;5.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.874;32.876;32.875;32.875;6.585;11.489;7.451;7.306;28.936;29.015;28.975;28.975;5.805;12.332;6.945;7.981
noCheck4factor;140;119;47600;4.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.62;11.554;7.559;7.455;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;141;139;55600;5.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.667;9.36;7.578;7.472;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;142;59;23600;2.36;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.765;8.662;7.59;7.631;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;143;61;24400;2.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.868;32.868;32.868;32.868;6.8;9.158;7.824;7.724;29.115;29.115;29.115;29.115;4.406;4.406;4.406;4.406
noCheck4factor;144;92;36800;3.68;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.829;9.593;7.526;7.441;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;145;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.851;9.542;7.65;7.64;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;146;153;61200;6.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.209;8.837;7.347;7.375;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;147;775;310000;31.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.188;10.723;7.313;7.192;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;148;186;74400;7.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.044;10.597;7.126;6.989;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;149;97;38800;3.88;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.385;9.088;7.143;7.013;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;150;96;38400;3.84;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.409;10.279;7.565;7.4;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;151;89;35600;3.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.574;9.777;7.484;7.362;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;152;211;84400;8.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.984;8.833;7.325;7.296;29.015;29.015;29.015;29.015;7.503;10.973;8.309;7.503
noCheck4factor;153;107;42800;4.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.551;10.276;7.686;7.55;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;154;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.556;11.354;7.889;7.659;29.015;29.015;29.015;29.015;5.805;7.503;7.48;7.503
noCheck4factor;155;74;29600;2.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.914;9.234;7.591;7.491;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;156;6614;2645600;264.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.737;13.909;7.63;7.486;29.015;29.015;29.015;29.015;5.805;7.503;7.448;7.503
noCheck4factor;157;103;41200;4.12;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.323;9.121;7.309;7.176;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;158;345;138000;13.8;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.029;10.096;7.435;7.412;29.015;29.015;29.015;29.015;7.503;10.973;8.267;7.503
noCheck4factor;159;141;56400;5.64;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.324;11.66;7.234;7.086;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;160;51;20400;2.04;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.3;10.366;7.921;7.693;29.015;29.015;29.015;29.015;5.805;5.805;5.805;5.805
noCheck4factor;161;80;32000;3.2;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.74;8.944;7.507;7.431;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;162;63;25200;2.52;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.425;10.128;7.486;7.267;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;163;57;22800;2.28;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.011;9.202;7.187;7.176;29.015;29.015;29.015;29.015;7.503;7.503;7.503;7.503
noCheck4factor;164;99;39600;3.96;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.443;10.367;7.745;7.747;29.015;29.015;29.015;29.015;10.973;10.973;10.973;10.973
noCheck4factor;165;50;20000;2.0;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.669;8.488;7.719;7.786;29.015;29.015;29.015;29.015;6.863;7.503;7.439;7.503
noCheck4factor;166;61;24400;2.44;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.36;9.985;7.796;7.831;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;167;77;30800;3.08;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.406;10.117;7.775;7.697;29.015;29.015;29.015;29.015;5.346;5.346;5.346;5.346
noCheck4factor;168;279;111600;11.16;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.253;13.212;7.689;7.53;29.015;29.015;29.015;29.015;5.346;5.346;5.346;5.346
noCheck4factor;169;133;53200;5.32;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.791;10.259;7.677;7.59;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;170;64;25600;2.56;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;6.68;9.989;7.646;7.533;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;171;65;26000;2.6;factor_suitability_2025_Depth_35m_2025_highest.tif;32.894;32.894;32.894;32.894;6.459;8.378;7.492;7.487;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
noCheck4factor;172;319;127600;12.76;factor_suitability_2025_Depth_35m_2025_highest.tif;32.876;32.876;32.876;32.876;5.381;9.253;6.973;6.992;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
