zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
20,500,200000,20.0,32.868,32.868,32.868,32.868,4.107,4.999,4.678,4.692,29.014,29.014,29.014,29.014,20.609,22.65,22.637,22.65
21,5995,2398000,239.8,32.868,32.868,32.868,32.868,3.0,5.0,4.185,4.208,29.014,29.014,29.014,29.014,20.609,22.65,20.71,20.609
22,57,22800,2.28,32.868,32.868,32.868,32.868,4.072,4.988,4.457,4.373,29.014,29.014,29.014,29.014,20.609,22.65,22.506,22.65
23,224,89600,8.96,32.868,32.868,32.868,32.868,3.012,4.988,4.068,4.09,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
24,6858,2743200,274.32,32.868,32.868,32.868,32.868,3.118,5.0,4.368,4.403,29.014,29.014,29.014,29.014,11.768,20.609,20.414,20.609
25,106,42400,4.24,32.868,32.868,32.868,32.868,4.292,4.995,4.729,4.782,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
26,523,209200,20.92,32.868,32.868,32.868,32.868,3.73,4.996,4.608,4.627,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
27,75,30000,3.0,32.868,32.868,32.868,32.868,4.217,4.998,4.725,4.789,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
28,237,94800,9.48,32.868,32.868,32.868,32.868,3.823,4.998,4.636,4.714,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
29,687,274800,27.48,32.868,32.868,32.868,32.868,3.678,4.999,4.584,4.646,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
30,108,43200,4.32,32.868,32.868,32.868,32.868,3.877,4.998,4.581,4.607,29.014,29.014,29.014,29.014,11.768,11.768,11.768,11.768
31,117,46800,4.68,32.868,32.868,32.868,32.868,3.98,4.998,4.572,4.594,29.014,29.014,29.014,29.014,11.768,20.609,16.453,20.609
32,234,93600,9.36,32.868,32.868,32.868,32.868,3.47,4.994,4.425,4.465,29.014,29.014,29.014,29.014,11.768,20.609,18.795,20.609
33,191,76400,7.64,32.868,32.868,32.868,32.868,3.871,4.999,4.656,4.685,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
34,63,25200,2.52,32.868,32.868,32.868,32.868,3.988,4.997,4.655,4.708,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
35,59,23600,2.36,32.868,32.868,32.868,32.868,4.055,4.995,4.599,4.657,29.014,29.014,29.014,29.014,20.609,20.609,20.609,20.609
36,229,91600,9.16,32.868,32.868,32.868,32.868,3.272,5.0,4.417,4.454,29.014,29.014,29.014,29.014,10.787,11.768,11.695,11.768
37,283,113200,11.32,32.868,32.868,32.868,32.868,3.283,4.999,4.37,4.452,29.014,29.014,29.014,29.014,17.128,20.609,18.985,20.609
38,189,75600,7.56,32.868,32.868,32.868,32.868,3.686,4.993,4.563,4.621,29.014,29.014,29.014,29.014,17.128,20.609,17.312,17.128
39,54,21600,2.16,32.868,32.868,32.868,32.868,3.406,4.983,4.289,4.34,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
40,982,392800,39.28,32.868,32.868,32.868,32.868,3.007,4.999,4.089,4.095,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
41,532,212800,21.28,32.868,32.868,32.868,32.868,3.063,4.998,4.529,4.579,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
42,77,30800,3.08,32.868,32.868,32.868,32.868,3.548,4.997,4.641,4.744,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
43,80,32000,3.2,32.868,32.868,32.868,32.868,4.083,4.99,4.796,4.86,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
44,107,42800,4.28,32.868,32.868,32.868,32.868,3.819,4.999,4.594,4.696,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
45,422,168800,16.88,32.866,32.868,32.868,32.868,3.847,4.999,4.68,4.693,29.014,29.073,29.015,29.014,13.171,17.128,17.081,17.128
46,1485,594000,59.4,32.866,32.868,32.866,32.866,3.01,5.0,4.332,4.411,29.014,29.073,29.067,29.073,13.171,17.128,13.576,13.171
47,1129,451600,45.16,32.874,32.874,32.874,32.874,3.224,5.0,4.416,4.386,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
48,54,21600,2.16,32.874,32.874,32.874,32.874,4.123,4.956,4.577,4.594,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
49,335,134000,13.4,32.874,32.874,32.874,32.874,3.004,4.988,4.073,4.127,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
50,83,33200,3.32,32.866,32.866,32.866,32.866,4.232,4.999,4.622,4.595,29.073,29.073,29.073,29.073,13.171,13.171,13.171,13.171
51,61,24400,2.44,32.874,32.874,32.874,32.874,3.047,4.983,4.05,4.064,28.936,28.936,28.936,28.936,24.898,24.898,24.898,24.898
52,176,70400,7.04,32.894,32.894,32.894,32.894,3.469,4.996,4.382,4.438,28.846,28.846,28.846,28.846,18.898,18.898,18.898,18.898
