zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
83,51,20400,2.04,32.89,32.89,32.89,32.89,6.91,8.342,7.743,7.845,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
84,590,236000,23.6,32.89,32.89,32.89,32.89,6.886,8.644,7.791,7.835,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
85,8485,3394000,339.4,32.89,32.89,32.89,32.89,4.123,9.059,7.595,7.742,29.093,29.093,29.093,29.093,5.212,5.844,5.817,5.844
86,1060,424000,42.4,32.89,32.89,32.89,32.89,4.16,8.802,7.159,7.319,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
87,26,10400,1.04,32.89,32.89,32.89,32.89,7.442,8.634,8.009,7.942,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
88,459,183600,18.36,32.89,32.89,32.89,32.89,7.017,8.512,7.875,7.879,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
89,29,11600,1.16,32.89,32.89,32.89,32.89,7.554,8.72,7.96,7.896,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
90,88,35200,3.52,32.89,32.89,32.89,32.89,4.353,8.63,7.402,7.678,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
91,25,10000,1.0,32.89,32.89,32.89,32.89,7.525,8.533,8.008,7.93,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
92,28,11200,1.12,32.89,32.89,32.89,32.89,7.256,8.353,7.948,7.997,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
93,127,50800,5.08,32.89,32.89,32.89,32.89,6.346,8.698,7.804,7.923,29.093,29.093,29.093,29.093,4.687,5.844,5.762,5.844
94,2279,911600,91.16,32.89,32.89,32.89,32.89,3.983,8.916,7.12,7.3,29.093,29.093,29.093,29.093,4.275,4.687,4.422,4.275
95,50,20000,2.0,32.89,32.89,32.89,32.89,6.442,8.443,7.691,7.817,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
96,30,12000,1.2,32.89,32.89,32.89,32.89,5.732,8.607,7.864,7.957,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
97,78,31200,3.12,32.89,32.89,32.89,32.89,6.711,8.705,7.718,7.796,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
98,74,29600,2.96,32.89,32.89,32.89,32.89,4.971,8.679,7.855,7.942,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
99,41,16400,1.64,32.89,32.89,32.89,32.89,6.872,8.675,7.935,7.918,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
100,49,19600,1.96,32.89,32.89,32.89,32.89,6.293,8.712,7.73,7.809,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
101,56,22400,2.24,32.89,32.89,32.89,32.89,7.16,8.415,7.812,7.889,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
102,72,28800,2.88,32.89,32.89,32.89,32.89,7.334,8.786,7.967,7.962,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
103,93,37200,3.72,32.89,32.89,32.89,32.89,4.687,8.425,7.304,7.416,29.093,29.093,29.093,29.093,4.687,5.844,5.732,5.844
104,243,97200,9.72,32.89,32.89,32.89,32.89,4.866,8.852,7.517,7.719,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
105,89,35600,3.56,32.89,32.89,32.89,32.89,6.664,8.908,7.792,7.823,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
106,327,130800,13.08,32.89,32.89,32.89,32.89,5.874,8.892,7.748,7.824,29.093,29.093,29.093,29.093,4.687,5.844,4.712,4.687
107,27,10800,1.08,32.89,32.89,32.89,32.89,7.069,8.596,7.711,7.875,29.093,29.093,29.093,29.093,5.844,5.844,5.844,5.844
108,381,152400,15.24,32.89,32.89,32.89,32.89,5.261,8.947,7.597,7.668,29.093,29.093,29.093,29.093,5.212,5.844,5.703,5.844
109,254,101600,10.16,32.89,32.89,32.89,32.89,5.83,8.704,7.65,7.773,29.093,29.093,29.093,29.093,4.275,4.687,4.533,4.687
110,26,10400,1.04,32.89,32.89,32.89,32.89,6.612,8.612,7.969,7.979,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
111,36,14400,1.44,32.89,32.89,32.89,32.89,6.836,8.454,7.676,7.675,29.093,29.093,29.093,29.093,4.687,4.687,4.687,4.687
112,43,17200,1.72,32.89,32.89,32.89,32.89,7.065,8.322,7.848,7.888,29.093,29.093,29.093,29.093,4.687,5.844,4.983,4.687
113,38,15200,1.52,32.89,32.89,32.89,32.89,7.406,8.09,7.839,7.909,29.093,29.093,29.093,29.093,4.275,4.687,4.319,4.275
114,132,52800,5.28,32.89,32.89,32.89,32.89,6.464,8.379,7.365,7.234,29.093,29.093,29.093,29.093,5.212,7.435,5.479,5.212
115,93,37200,3.72,32.89,32.89,32.89,32.89,4.819,8.713,7.557,7.85,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
116,183,73200,7.32,32.89,32.89,32.89,32.89,6.861,8.705,7.79,7.771,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
117,70,28000,2.8,32.89,32.89,32.89,32.89,7.472,8.653,7.927,7.862,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
118,47,18800,1.88,32.89,32.89,32.89,32.89,7.55,8.456,7.92,7.911,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
119,51,20400,2.04,32.89,32.89,32.89,32.89,7.496,8.692,7.928,7.883,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
120,77,30800,3.08,32.89,32.89,32.89,32.89,7.535,8.563,8.031,7.985,29.093,29.093,29.093,29.093,4.275,5.212,4.908,5.212
121,47,18800,1.88,32.89,32.89,32.89,32.89,6.085,8.668,7.679,7.713,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
122,48,19200,1.92,32.89,32.89,32.89,32.89,6.692,8.855,7.865,7.926,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
123,104,41600,4.16,32.89,32.89,32.89,32.89,5.998,8.614,7.465,7.599,29.093,29.093,29.093,29.093,4.275,4.275,4.275,4.275
124,156,62400,6.24,32.89,32.89,32.89,32.89,7.156,8.584,7.928,7.907,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
125,110,44000,4.4,32.89,32.89,32.89,32.89,7.177,8.77,7.762,7.667,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
126,27,10800,1.08,32.89,32.89,32.89,32.89,7.518,8.835,8.027,7.956,29.093,29.093,29.093,29.093,5.212,5.212,5.212,5.212
