scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;126;72;28800;2.88;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.813;7.982;7.385;7.32;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;127;102;40800;4.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.024;7.705;6.896;6.916;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;128;136;54400;5.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.419;7.336;6.508;6.59;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;129;114;45600;4.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.246;7.901;7.297;7.292;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;130;470;188000;18.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.921;7.894;6.936;6.968;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;131;68;27200;2.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.894;32.894;32.894;32.894;6.411;7.991;7.323;7.355;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
noCheck4factor;132;285;114000;11.4;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.561;8.605;7.382;7.367;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
noCheck4factor;133;88;35200;3.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.894;32.894;32.894;32.894;6.649;8.187;7.376;7.389;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
noCheck4factor;134;115;46000;4.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.352;8.544;7.267;7.311;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;135;106;42400;4.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.84;7.947;7.482;7.468;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;136;70;28000;2.8;factor_suitability_2025_Depth_10m_2025_highest.tif;32.894;32.894;32.894;32.894;4.863;6.094;5.552;5.528;28.846;28.846;28.846;28.846;12.769;12.769;12.769;12.769
noCheck4factor;137;132;52800;5.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.732;8.288;7.232;7.274;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;138;76;30400;3.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;7.032;8.714;7.672;7.709;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
