scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
noCheck4factor;27;61;24400;2.44;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.076;7.706;6.743;6.718;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
noCheck4factor;28;272;108800;10.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;3.478;7.379;5.653;5.611;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
noCheck4factor;29;145;58000;5.8;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.847;8.497;7.731;7.863;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
noCheck4factor;30;127;50800;5.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;4.753;8.462;6.904;6.936;29.077;29.077;29.077;29.077;14.336;14.336;14.336;14.336
noCheck4factor;31;120;48000;4.8;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.781;8.515;7.738;7.769;29.077;29.077;29.077;29.077;9.106;14.336;9.193;9.106
noCheck4factor;32;391;156400;15.64;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.884;8.148;6.097;6.041;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;33;249;99600;9.96;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.069;8.766;6.922;6.819;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
noCheck4factor;34;785;314000;31.4;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.5;7.534;6.812;6.883;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
noCheck4factor;35;306;122400;12.24;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.439;7.425;5.389;5.381;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;36;202;80800;8.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.368;7.83;6.059;6.03;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;37;65;26000;2.6;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.818;6.572;5.434;5.328;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;38;62;24800;2.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.385;8.422;7.295;7.037;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
noCheck4factor;39;113;45200;4.52;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.653;6.749;5.639;5.669;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;40;637;254800;25.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;5.345;8.429;6.917;6.927;29.077;29.077;29.077;29.077;9.106;9.106;9.106;9.106
noCheck4factor;41;218;87200;8.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.104;33.104;33.104;5.347;7.309;6.436;6.629;28.951;29.077;29.073;29.077;9.106;13.535;9.248;9.106
noCheck4factor;42;197;78800;7.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.985;7.628;5.929;5.966;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;43;122;48800;4.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;5.406;7.383;6.612;6.702;28.951;28.951;28.951;28.951;13.535;13.535;13.535;13.535
noCheck4factor;44;62;24800;2.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;6.012;8.463;7.507;7.61;28.951;28.951;28.951;28.951;13.535;19.773;18.969;19.773
noCheck4factor;45;368;147200;14.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.104;33.104;33.104;33.104;6.102;8.602;7.784;7.789;29.077;29.077;29.077;29.077;5.719;9.106;6.787;5.719
noCheck4factor;46;289;115600;11.56;factor_suitability_2025_Depth_10m_2025_highest.tif;33.08;33.08;33.08;33.08;3.841;7.672;5.3;5.173;28.755;28.755;28.755;28.755;19.892;19.892;19.892;19.892
noCheck4factor;47;91;36400;3.64;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.625;7.135;5.857;5.9;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
noCheck4factor;48;2115;846000;84.6;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.69;8.603;6.446;6.53;28.951;28.951;28.951;28.951;11.639;11.639;11.639;11.639
noCheck4factor;49;154;61600;6.16;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.581;8.6;6.778;6.814;28.951;28.951;28.951;28.951;11.639;16.128;11.844;11.639
noCheck4factor;50;257;102800;10.28;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.605;8.511;6.054;6.102;28.951;28.951;28.951;28.951;7.804;11.639;7.968;7.804
noCheck4factor;51;116;46400;4.64;factor_suitability_2025_Depth_10m_2025_highest.tif;33.08;33.08;33.08;33.08;4.903;8.304;6.259;6.219;28.755;28.755;28.755;28.755;19.892;19.892;19.892;19.892
noCheck4factor;52;930;372000;37.2;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.25;8.459;6.138;6.128;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
noCheck4factor;53;252;100800;10.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.503;6.596;5.324;5.284;28.951;28.951;28.951;28.951;11.639;11.639;11.639;11.639
noCheck4factor;54;397;158800;15.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.875;7.308;5.643;5.617;28.951;28.951;28.951;28.951;11.639;11.639;11.639;11.639
noCheck4factor;55;57;22800;2.28;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.579;7.472;5.896;5.834;28.951;28.951;28.951;28.951;11.639;11.639;11.639;11.639
noCheck4factor;56;1693;677200;67.72;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;3.666;7.82;5.684;5.599;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
noCheck4factor;57;87;34800;3.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.709;8.545;6.465;6.219;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
noCheck4factor;58;188;75200;7.52;factor_suitability_2025_Depth_10m_2025_highest.tif;33.099;33.099;33.099;33.099;4.046;7.599;5.558;5.482;28.951;28.951;28.951;28.951;16.128;16.128;16.128;16.128
noCheck4factor;59;383;153200;15.32;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;4.307;8.649;7.265;7.19;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
noCheck4factor;60;1031;412400;41.24;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;3.921;8.777;6.955;6.961;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
noCheck4factor;61;124;49600;4.96;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.104;8.065;6.815;6.756;28.874;28.874;28.874;28.874;18.716;18.716;18.716;18.716
noCheck4factor;62;96;38400;3.84;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.358;8.838;7.902;8.022;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
noCheck4factor;63;274;109600;10.96;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.762;8.709;7.079;7.068;28.874;28.874;28.874;28.874;15.064;15.064;15.064;15.064
noCheck4factor;64;50;20000;2.0;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.74;8.53;7.419;7.5;28.874;28.874;28.874;28.874;17.097;17.097;17.097;17.097
noCheck4factor;65;194;77600;7.76;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;5.384;8.806;7.244;7.254;28.874;28.874;28.874;28.874;17.097;17.097;17.097;17.097
noCheck4factor;66;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;7.004;8.601;7.859;7.833;28.874;28.874;28.874;28.874;10.106;16.234;10.341;10.106
noCheck4factor;67;208;83200;8.32;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.137;9.319;7.788;7.841;28.874;28.874;28.874;28.874;10.106;10.106;10.106;10.106
noCheck4factor;68;69;27600;2.76;factor_suitability_2025_Depth_10m_2025_highest.tif;33.055;33.055;33.055;33.055;6.463;8.753;7.617;7.743;28.874;28.874;28.874;28.874;10.106;10.106;10.106;10.106
noCheck4factor;69;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.055;33.039;33.055;6.098;8.36;7.113;7.007;28.874;28.916;28.889;28.874;9.87;10.106;10.024;10.106
noCheck4factor;70;257;102800;10.28;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;7.006;9.127;7.688;7.681;28.916;28.916;28.916;28.916;5.764;5.764;5.764;5.764
noCheck4factor;71;162;64800;6.48;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;7.182;9.353;8.099;7.909;28.916;28.916;28.916;28.916;5.764;9.87;5.789;5.764
noCheck4factor;72;72;28800;2.88;factor_suitability_2025_Depth_10m_2025_highest.tif;33.007;33.007;33.007;33.007;6.285;8.45;7.094;7.075;28.916;28.916;28.916;28.916;15.69;15.69;15.69;15.69
noCheck4factor;73;209;83600;8.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.899;8.617;8.001;8.025;28.947;28.947;28.947;28.947;7.836;9.79;9.098;9.79
noCheck4factor;74;108;43200;4.32;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.682;8.459;7.761;7.883;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
noCheck4factor;75;1088;435200;43.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.063;8.856;7.794;7.862;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
noCheck4factor;76;3424;1369600;136.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;4.062;9.196;7.334;7.247;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;77;73;29200;2.92;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.419;8.281;7.177;7.108;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;78;55;22000;2.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.322;8.485;7.489;7.642;28.947;28.947;28.947;28.947;9.79;9.79;9.79;9.79
noCheck4factor;79;525;210000;21.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.949;32.949;32.949;32.949;5.92;8.23;7.418;7.489;28.837;28.837;28.837;28.837;15.662;15.662;15.662;15.662
noCheck4factor;80;696;278400;27.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;5.611;9.055;7.143;7.087;28.947;28.947;28.947;28.947;7.836;7.836;7.836;7.836
noCheck4factor;81;488;195200;19.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.949;32.96;32.955;32.96;5.825;8.529;7.554;7.632;28.837;28.947;28.9;28.947;11.896;15.662;13.493;11.896
noCheck4factor;82;52;20800;2.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.96;32.96;32.96;32.96;6.387;8.189;7.414;7.475;28.947;28.947;28.947;28.947;8.218;11.896;9.845;8.218
noCheck4factor;83;61;24400;2.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.523;8.564;7.044;6.831;29.093;29.093;29.093;29.093;7.234;9.216;9.151;9.216
noCheck4factor;84;162;64800;6.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;4.718;8.862;7.635;7.76;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
noCheck4factor;85;148;59200;5.92;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.395;8.153;7.143;7.009;29.093;29.093;29.093;29.093;7.435;7.435;7.435;7.435
noCheck4factor;86;530;212000;21.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.003;9.053;7.416;7.487;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
noCheck4factor;87;57;22800;2.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.191;9.076;7.555;7.673;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
noCheck4factor;88;75;30000;3.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.179;8.629;7.682;7.679;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
noCheck4factor;89;60;24000;2.4;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.913;9.101;7.739;7.879;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
noCheck4factor;90;65;26000;2.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;4.803;8.727;7.156;7.306;29.093;29.093;29.093;29.093;5.844;5.844;5.844;5.844
noCheck4factor;91;75;30000;3.0;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.17;9.051;7.974;7.979;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
noCheck4factor;92;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.428;9.026;7.781;7.733;29.093;29.093;29.093;29.093;4.687;4.687;4.687;4.687
noCheck4factor;93;130;52000;5.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.633;8.994;7.556;7.535;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
noCheck4factor;94;96;38400;3.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.192;8.554;7.298;7.293;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
noCheck4factor;95;94;37600;3.76;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;6.149;8.115;7.043;6.867;29.014;29.014;29.014;29.014;7.821;7.821;7.821;7.821
noCheck4factor;96;54;21600;2.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;6.005;8.214;6.696;6.504;29.014;29.014;29.014;29.014;8.312;8.312;8.312;8.312
noCheck4factor;97;305;122000;12.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.54;7.121;6.323;6.283;29.014;29.014;29.014;29.014;8.312;8.312;8.312;8.312
noCheck4factor;98;651;260400;26.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;3.963;8.322;6.28;6.215;29.014;29.014;29.014;29.014;8.312;11.768;11.295;11.768
noCheck4factor;99;249;99600;9.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.001;7.259;5.985;5.924;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;100;1174;469600;46.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;4.934;8.082;6.387;6.35;29.014;29.014;29.014;29.014;6.666;10.787;8.221;6.666
noCheck4factor;101;174;69600;6.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.125;7.15;5.925;5.886;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
noCheck4factor;102;286;114400;11.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.063;7.442;5.994;5.97;29.014;29.014;29.014;29.014;10.787;10.787;10.787;10.787
noCheck4factor;103;395691;158276400;15827.64;factor_suitability_2025_Depth_10m_2025_highest.tif;32.86;32.874;32.866;32.866;4.384;9.298;7.337;7.394;28.936;29.149;29.081;29.073;2.743;13.455;5.062;4.46
noCheck4factor;104;694;277600;27.76;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.868;32.867;32.868;5.076;7.381;5.863;5.878;29.014;29.073;29.037;29.014;6.051;10.787;9.657;10.787
noCheck4factor;105;88;35200;3.52;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.469;6.961;6.365;6.367;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;106;71;28400;2.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.012;6.316;5.73;5.692;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;107;106;42400;4.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;4.659;7.988;6.108;6.07;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;108;146;58400;5.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.013;6.971;5.986;6.031;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;109;77;30800;3.08;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;4.975;6.464;5.748;5.715;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;110;124;49600;4.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.062;7.167;5.96;5.979;29.073;29.073;29.073;29.073;8.117;8.117;8.117;8.117
noCheck4factor;111;137;54800;5.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;5.149;7.037;5.855;5.733;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
noCheck4factor;112;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.283;7.674;6.604;6.752;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
noCheck4factor;113;983;393200;39.32;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.247;8.128;6.596;6.601;28.936;28.936;28.936;28.936;7.981;13.455;13.433;13.455
noCheck4factor;114;57;22800;2.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.11;7.31;6.664;6.592;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
noCheck4factor;115;981;392400;39.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;4.867;7.352;6.25;6.403;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;116;264;105600;10.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;4.741;8.07;6.741;6.781;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;117;59;23600;2.36;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.025;8.353;7.037;7.018;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;118;72;28800;2.88;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;6.716;7.917;7.28;7.255;28.936;28.936;28.936;28.936;7.981;7.981;7.981;7.981
noCheck4factor;119;2614;1045600;104.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;4.532;8.533;6.221;6.208;28.936;28.936;28.936;28.936;7.981;12.332;10.972;12.332
noCheck4factor;120;56;22400;2.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;4.605;6.477;5.407;5.362;28.936;28.936;28.936;28.936;12.332;12.332;12.332;12.332
noCheck4factor;121;66715;26686000;2668.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.876;32.876;32.876;4.31;9.276;7.346;7.304;28.936;29.015;29.006;29.015;5.805;12.332;8.029;7.503
noCheck4factor;122;68;27200;2.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.876;32.876;32.876;6.708;7.651;7.318;7.313;28.936;29.015;29.012;29.015;7.503;12.332;7.645;7.503
noCheck4factor;123;4603;1841200;184.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.028;8.989;7.304;7.333;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;124;2246;898400;89.84;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;5.418;7.998;6.789;6.826;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
noCheck4factor;125;353;141200;14.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.707;8.756;7.495;7.406;29.015;29.015;29.015;29.015;8.86;8.86;8.86;8.86
