scenario;zone_id;pixel_count;area_m2;area_ha;input_file;salinity_min;salinity_max;salinity_mean;salinity_median;depth_min;depth_max;depth_mean;depth_median;temperature_min;temperature_max;temperature_mean;temperature_median;sedimentation_min;sedimentation_max;sedimentation_mean;sedimentation_median
check4factor;130;216;86400;8.64;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.636;7.991;7.221;7.357;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;131;54;21600;2.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.723;7.997;7.479;7.503;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;132;254;101600;10.16;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.89;7.994;7.188;7.169;29.093;29.093;29.093;29.093;5.212;6.484;5.507;5.212
check4factor;133;261;104400;10.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.425;7.997;7.146;7.204;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;134;72;28800;2.88;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;6.223;7.995;7.357;7.429;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;135;81;32400;3.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.508;7.97;6.84;6.82;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;136;153;61200;6.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.89;32.89;32.89;32.89;5.945;7.982;7.38;7.494;29.093;29.093;29.093;29.093;4.275;4.275;4.275;4.275
check4factor;137;81;32400;3.24;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;6.149;7.979;6.934;6.806;29.014;29.014;29.014;29.014;7.821;7.821;7.821;7.821
check4factor;138;1314;525600;52.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.351;7.928;6.307;6.277;29.014;29.014;29.014;29.014;8.312;8.312;8.312;8.312
check4factor;139;1240;496000;49.6;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;4.037;7.998;6.081;6.043;29.014;29.014;29.014;29.014;8.312;11.768;11.444;11.768
check4factor;140;107;42800;4.28;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;4.84;7.766;5.517;5.42;29.014;29.014;29.014;29.014;10.787;11.768;10.952;10.787
check4factor;141;380;152000;15.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;5.001;7.259;5.993;5.961;29.014;29.014;29.014;29.014;6.666;6.666;6.666;6.666
check4factor;142;3414;1365600;136.56;factor_suitability_2025_Depth_10m_2025_highest.tif;32.868;32.868;32.868;32.868;4.934;7.724;6.241;6.201;29.014;29.014;29.014;29.014;6.666;10.787;8.48;6.666
check4factor;143;387099;154839600;15483.96;factor_suitability_2025_Depth_10m_2025_highest.tif;32.86;32.874;32.866;32.866;4.384;8.0;7.15;7.266;28.936;29.149;29.077;29.073;2.743;13.455;5.398;5.612
check4factor;144;243;97200;9.72;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;4.821;6.551;5.373;5.184;29.073;29.073;29.073;29.073;13.171;13.171;13.171;13.171
check4factor;145;51;20400;2.04;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.26;7.922;7.582;7.594;29.073;29.073;29.073;29.073;8.214;8.214;8.214;8.214
check4factor;146;53;21200;2.12;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.874;32.874;32.874;5.283;7.674;6.604;6.752;28.936;28.936;28.936;28.936;13.455;13.455;13.455;13.455
check4factor;147;101986;40794400;4079.44;factor_suitability_2025_Depth_10m_2025_highest.tif;32.874;32.894;32.876;32.876;4.31;8.0;7.103;7.175;28.846;29.015;28.996;29.015;5.805;12.769;8.555;7.503
check4factor;148;67;26800;2.68;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.066;7.998;7.521;7.493;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;149;137;54800;5.48;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.389;7.994;7.76;7.793;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;150;55;22000;2.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.474;7.995;7.713;7.725;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;151;55;22000;2.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.31;7.969;7.63;7.621;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;152;80;32000;3.2;factor_suitability_2025_Depth_10m_2025_highest.tif;32.866;32.866;32.866;32.866;7.155;7.956;7.708;7.714;29.073;29.073;29.073;29.073;5.919;5.919;5.919;5.919
check4factor;153;142;56800;5.68;factor_suitability_2025_Depth_10m_2025_highest.tif;32.876;32.876;32.876;32.876;6.837;7.998;7.529;7.57;29.015;29.015;29.015;29.015;6.863;6.863;6.863;6.863
