zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
99,55,40,2.2,1.6,3.8,32.868,32.868,32.868,32.868,3.926,4.992,4.458,4.521,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
100,25,38,1.0,1.52,2.52,32.868,32.868,32.868,32.868,3.529,4.983,4.215,4.22,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
101,26,29,1.04,1.16,2.2,32.868,32.868,32.868,32.868,3.697,4.989,4.394,4.383,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
102,47,38,1.88,1.52,3.4,32.868,32.868,32.868,32.868,3.533,4.983,4.406,4.433,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
103,47,37,1.88,1.48,3.36,32.868,32.868,32.868,32.868,3.093,4.991,3.911,3.788,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
104,247,122,9.88,4.88,14.76,32.868,32.868,32.868,32.868,3.085,4.968,4.261,4.207,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
105,29,32,1.16,1.28,2.44,32.868,32.868,32.868,32.868,3.201,4.954,4.199,4.259,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
106,30,14,1.2,0.56,1.76,32.868,32.868,32.868,32.868,3.252,4.986,4.5,4.773,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
107,74,31,2.96,1.24,4.2,32.868,32.868,32.868,32.868,3.765,4.993,4.572,4.696,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
108,46,39,1.84,1.56,3.4,32.868,32.868,32.868,32.868,4.087,4.965,4.707,4.799,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
109,172,58,6.88,2.32,9.2,32.868,32.868,32.868,32.868,3.22,4.995,4.504,4.617,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
110,41,40,1.64,1.6,3.24,32.868,32.868,32.868,32.868,4.005,4.971,4.572,4.589,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
111,54,28,2.16,1.12,3.28,32.868,32.868,32.868,32.868,3.819,4.99,4.701,4.788,29.014,29.014,29.014,29.014,17.128,17.128,17.128,17.128
112,270,72,10.8,2.88,13.68,32.866,32.868,32.868,32.868,3.847,4.985,4.627,4.685,29.014,29.073,29.022,29.014,13.171,17.128,16.578,17.128
