zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
117,340,136000,13.6,33.007,33.007,33.007,33.007,5.939,19.174,10.782,10.728,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
118,57,22800,2.28,33.007,33.007,33.007,33.007,5.845,13.7,8.303,7.863,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
119,158,63200,6.32,33.007,33.007,33.007,33.007,6.391,17.396,10.493,10.847,28.916,28.916,28.916,28.916,15.69,15.69,15.69,15.69
120,228,91200,9.12,33.007,33.009,33.009,33.009,6.315,15.27,9.919,10.122,28.694,28.916,28.755,28.694,15.69,19.045,18.118,19.045
121,119,47600,4.76,33.009,33.009,33.009,33.009,5.998,15.268,8.537,7.802,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
122,107,42800,4.28,33.009,33.009,33.009,33.009,7.001,13.797,9.179,8.342,28.694,28.694,28.694,28.694,19.045,19.045,19.045,19.045
123,75,30000,3.0,33.007,33.007,33.007,33.007,6.099,15.189,10.581,11.312,28.916,28.916,28.916,28.916,11.921,11.921,11.921,11.921
124,82,32800,3.28,33.009,33.009,33.009,33.009,6.276,13.553,9.575,9.694,28.694,28.694,28.694,28.694,14.461,14.461,14.461,14.461
125,279,111600,11.16,32.989,33.009,33.009,33.009,6.168,14.349,9.763,9.896,28.694,28.786,28.695,28.694,12.146,14.461,14.436,14.461
126,115,46000,4.6,32.989,33.009,32.991,32.989,6.123,13.562,9.819,10.026,28.694,28.786,28.777,28.786,12.146,14.461,12.368,12.146
127,231,92400,9.24,32.989,32.989,32.989,32.989,6.299,15.607,10.571,10.756,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
128,104,41600,4.16,32.989,32.989,32.989,32.989,5.377,15.283,10.326,10.651,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
129,81,32400,3.24,32.989,32.989,32.989,32.989,6.643,14.794,9.633,8.929,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
130,69,27600,2.76,32.989,32.989,32.989,32.989,7.281,18.82,10.499,10.14,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
131,102,40800,4.08,32.989,32.989,32.989,32.989,5.719,14.299,9.803,10.096,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
132,310,124000,12.4,32.989,32.996,32.989,32.989,5.823,15.108,10.004,10.025,28.786,28.974,28.791,28.786,9.209,12.146,12.061,12.146
133,71,28400,2.84,32.989,32.989,32.989,32.989,6.492,12.618,9.685,9.705,28.786,28.786,28.786,28.786,12.146,12.146,12.146,12.146
134,395,158000,15.8,32.989,32.989,32.989,32.989,5.968,14.799,10.285,10.326,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
135,164,65600,6.56,32.989,32.989,32.989,32.989,6.939,15.977,9.422,9.086,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
136,120,48000,4.8,32.989,32.989,32.989,32.989,5.856,11.73,8.238,8.206,28.786,28.786,28.786,28.786,16.686,16.686,16.686,16.686
137,114,45600,4.56,32.989,32.989,32.989,32.989,6.027,14.218,9.119,7.945,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
138,232,92800,9.28,32.989,32.989,32.989,32.989,6.185,14.626,10.487,10.982,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
139,311,124400,12.44,32.989,32.989,32.989,32.989,6.114,15.318,9.813,9.637,28.786,28.786,28.786,28.786,11.057,11.057,11.057,11.057
140,477,190800,19.08,32.989,32.989,32.989,32.989,5.573,17.081,10.65,10.882,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
141,125,50000,5.0,32.989,32.989,32.989,32.989,6.088,14.478,9.068,8.777,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
142,206,82400,8.24,32.989,32.989,32.989,32.989,6.154,13.987,9.667,9.82,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
143,103,41200,4.12,32.989,32.989,32.989,32.989,6.509,12.971,8.995,9.085,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
144,75,30000,3.0,32.989,32.989,32.989,32.989,6.297,14.337,10.385,10.515,28.786,28.786,28.786,28.786,15.392,15.392,15.392,15.392
145,87,34800,3.48,32.96,32.96,32.96,32.96,5.928,16.307,9.716,9.184,28.947,28.947,28.947,28.947,13.086,13.086,13.086,13.086
146,157,62800,6.28,32.981,32.981,32.981,32.981,5.559,14.332,9.463,9.465,29.06,29.06,29.06,29.06,6.814,6.814,6.814,6.814
147,164,65600,6.56,32.96,32.96,32.96,32.96,6.199,14.531,10.345,10.292,28.947,28.947,28.947,28.947,13.086,13.086,13.086,13.086
148,55,22000,2.2,32.96,32.96,32.96,32.96,7.555,17.032,10.511,9.265,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
149,58,23200,2.32,32.96,32.96,32.96,32.96,6.418,16.13,10.748,10.591,28.947,28.947,28.947,28.947,16.236,16.236,16.236,16.236
150,53894,21557600,2155.76,32.949,32.96,32.952,32.949,2.968,24.217,8.654,8.387,28.837,28.947,28.866,28.837,10.513,16.236,14.664,15.662
151,325,130000,13.0,32.96,32.96,32.96,32.96,6.546,20.179,9.543,8.936,28.947,28.947,28.947,28.947,11.896,16.236,14.593,16.236
