zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
121,76,30400,3.04,33.08,33.08,33.08,33.08,6.696,13.049,8.084,7.807,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
122,32,12800,1.28,33.099,33.099,33.099,33.099,7.265,12.28,8.011,7.76,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
123,31,12400,1.24,33.08,33.08,33.08,33.08,7.244,8.743,7.768,7.823,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
124,36,14400,1.44,33.065,33.099,33.081,33.065,7.21,8.68,7.844,7.823,28.951,29.037,28.996,29.037,10.687,16.128,13.256,10.687
125,25,10000,1.0,33.055,33.055,33.055,33.055,7.236,12.187,7.993,7.739,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
126,70,28000,2.8,33.065,33.065,33.065,33.065,6.955,9.396,7.957,7.902,29.037,29.037,29.037,29.037,10.687,10.687,10.687,10.687
127,36,14400,1.44,33.065,33.065,33.065,33.065,6.822,9.176,7.753,7.647,29.037,29.037,29.037,29.037,10.687,10.687,10.687,10.687
128,38,15200,1.52,33.055,33.055,33.055,33.055,6.844,9.405,7.894,7.816,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
129,74,29600,2.96,33.055,33.055,33.055,33.055,6.877,8.944,7.851,7.897,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
130,66,26400,2.64,33.065,33.065,33.065,33.065,6.942,9.204,7.952,7.912,29.037,29.037,29.037,29.037,10.687,10.687,10.687,10.687
131,117,46800,4.68,33.055,33.055,33.055,33.055,5.866,11.309,7.855,7.777,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
132,29,11600,1.16,33.055,33.055,33.055,33.055,7.427,8.913,8.034,7.922,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
133,32,12800,1.28,33.055,33.055,33.055,33.055,6.802,8.375,7.653,7.714,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
134,165,66000,6.6,33.055,33.055,33.055,33.055,5.886,12.076,7.794,7.904,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
135,63,25200,2.52,33.055,33.055,33.055,33.055,6.801,8.899,7.873,7.866,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
136,46,18400,1.84,33.055,33.055,33.055,33.055,6.116,13.482,7.963,7.888,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
137,32,12800,1.28,33.055,33.055,33.055,33.055,6.76,11.306,7.982,7.86,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
138,67,26800,2.68,33.055,33.055,33.055,33.055,7.089,8.61,7.819,7.789,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
139,119,47600,4.76,33.055,33.055,33.055,33.055,6.368,9.994,7.987,7.866,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
140,35,14000,1.4,33.055,33.055,33.055,33.055,7.039,8.396,7.675,7.667,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
141,124,49600,4.96,33.055,33.055,33.055,33.055,7.175,8.936,7.846,7.769,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
142,34,13600,1.36,33.055,33.055,33.055,33.055,7.132,8.46,7.734,7.772,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
143,30,12000,1.2,33.055,33.055,33.055,33.055,7.213,9.122,7.975,7.929,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
144,32,12800,1.28,33.055,33.055,33.055,33.055,5.944,9.227,7.901,7.864,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
145,131,52400,5.24,33.055,33.055,33.055,33.055,5.565,11.802,7.465,7.633,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
146,698,279200,27.92,33.055,33.055,33.055,33.055,5.75,13.0,8.073,7.927,28.874,28.874,28.874,28.874,15.064,18.716,18.669,18.716
147,27,10800,1.08,33.055,33.055,33.055,33.055,7.558,9.729,8.343,8.097,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
148,26,10400,1.04,33.055,33.055,33.055,33.055,6.16,8.89,7.894,7.822,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
149,31,12400,1.24,33.055,33.055,33.055,33.055,7.257,8.853,7.782,7.772,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
150,103,41200,4.12,33.055,33.055,33.055,33.055,7.172,9.588,7.964,7.949,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
151,115,46000,4.6,33.055,33.055,33.055,33.055,7.157,9.136,7.91,7.87,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
152,40,16000,1.6,33.055,33.055,33.055,33.055,6.895,8.656,7.86,7.795,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
153,27,10800,1.08,33.055,33.055,33.055,33.055,7.242,9.32,7.918,7.838,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
154,29,11600,1.16,33.055,33.055,33.055,33.055,6.854,12.04,7.992,7.749,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
155,70,28000,2.8,33.055,33.055,33.055,33.055,6.954,12.063,8.013,7.846,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
156,25,10000,1.0,33.055,33.055,33.055,33.055,7.196,11.894,8.104,7.806,28.874,28.874,28.874,28.874,13.574,18.716,16.904,18.716
157,46,18400,1.84,33.055,33.055,33.055,33.055,7.192,9.342,7.971,7.842,28.874,28.874,28.874,28.874,13.574,18.716,15.586,13.574
158,1530,612000,61.2,33.055,33.055,33.055,33.055,5.11,15.136,7.741,7.667,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
159,105,42000,4.2,33.055,33.055,33.055,33.055,6.918,8.909,7.865,7.829,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
160,25,10000,1.0,33.055,33.055,33.055,33.055,7.077,8.459,7.744,7.733,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
161,35,14000,1.4,33.055,33.055,33.055,33.055,7.111,8.399,7.9,7.918,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
162,43,17200,1.72,33.055,33.055,33.055,33.055,6.868,8.671,7.631,7.518,28.874,28.874,28.874,28.874,9.837,9.837,9.837,9.837
163,29,11600,1.16,33.055,33.055,33.055,33.055,7.384,9.233,8.098,7.957,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
164,33,13200,1.32,33.055,33.055,33.055,33.055,6.995,8.274,7.666,7.65,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
165,137,54800,5.48,33.055,33.055,33.055,33.055,6.091,11.963,7.741,7.658,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
166,79,31600,3.16,33.055,33.055,33.055,33.055,6.718,9.039,7.747,7.696,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
167,48,19200,1.92,33.055,33.055,33.055,33.055,7.091,8.889,7.92,7.918,28.874,28.874,28.874,28.874,13.574,17.097,15.849,17.097
168,120,48000,4.8,33.055,33.055,33.055,33.055,6.471,9.216,7.855,7.792,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
169,27,10800,1.08,33.055,33.055,33.055,33.055,7.063,10.686,8.127,7.919,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
170,37,14800,1.48,33.055,33.055,33.055,33.055,6.832,12.48,8.189,7.866,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
171,90,36000,3.6,33.055,33.055,33.055,33.055,7.231,12.352,8.068,7.935,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
172,41,16400,1.64,33.055,33.055,33.055,33.055,7.143,9.699,7.838,7.727,28.874,28.874,28.874,28.874,13.574,13.574,13.574,13.574
173,801,320400,32.04,33.055,33.055,33.055,33.055,5.337,12.774,7.86,7.842,28.874,28.874,28.874,28.874,13.574,17.097,13.592,13.574
174,30,12000,1.2,33.055,33.055,33.055,33.055,7.158,9.402,7.971,7.938,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
