zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
32,8625,3450000,345.0,32.889,32.889,32.889,32.889,2.638,7.907,4.575,4.285,28.926,28.926,28.926,28.926,13.702,13.702,13.702,13.702
33,316,126400,12.64,32.889,32.889,32.889,32.889,3.653,8.249,6.576,6.794,28.926,28.926,28.926,28.926,11.719,11.719,11.719,11.719
34,3443,1377200,137.72,32.889,32.889,32.889,32.889,2.989,6.888,4.657,4.521,28.926,28.926,28.926,28.926,16.88,19.211,18.373,19.211
35,551,220400,22.04,32.889,32.889,32.889,32.889,4.033,9.008,5.502,5.168,28.926,28.926,28.926,28.926,16.88,16.88,16.88,16.88
36,245458,98183200,9818.32,32.866,32.889,32.869,32.868,2.29,8.503,4.717,4.839,28.926,29.073,29.008,29.014,10.787,24.898,17.821,17.128
37,2531,1012400,101.24,32.866,32.868,32.867,32.868,4.663,7.883,5.667,5.61,29.014,29.073,29.035,29.014,8.117,10.787,9.841,10.787
38,678,271200,27.12,32.866,32.866,32.866,32.866,4.696,6.071,5.257,5.187,29.073,29.073,29.073,29.073,13.171,13.171,13.171,13.171
39,2682,1072800,107.28,32.874,32.874,32.874,32.874,3.096,7.342,5.079,5.021,28.936,28.936,28.936,28.936,24.663,24.663,24.663,24.663
40,192,76800,7.68,32.874,32.874,32.874,32.874,3.936,6.153,4.797,4.69,28.936,28.936,28.936,28.936,21.49,21.49,21.49,21.49
41,1821,728400,72.84,32.894,32.894,32.894,32.894,2.603,7.276,4.889,4.968,28.846,28.846,28.846,28.846,18.898,18.898,18.898,18.898
