zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
61,32,0,1.28,0.0,1.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,273,5,10.92,0.2,11.12,33.099,33.099,33.099,33.099,6.681,7.881,7.406,7.499,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
63,132,1,5.28,0.04,5.32,33.08,33.08,33.08,33.08,7.527,7.527,7.527,7.527,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
64,72,3,2.88,0.12,3.0,33.099,33.099,33.099,33.099,7.707,7.948,7.821,7.809,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
65,564,8,22.56,0.32,22.88,33.08,33.08,33.08,33.08,6.992,7.818,7.44,7.498,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
66,25,2,1.0,0.08,1.08,33.099,33.099,33.099,33.099,7.064,7.604,7.334,7.334,28.951,28.951,28.951,28.951,16.128,16.128,16.128,16.128
67,180,6,7.2,0.24,7.44,33.08,33.08,33.08,33.08,7.442,7.974,7.689,7.634,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
68,78,2,3.12,0.08,3.2,33.099,33.099,33.099,33.099,7.142,7.858,7.5,7.5,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
69,51,8,2.04,0.32,2.36,33.099,33.099,33.099,33.099,6.494,7.798,7.213,7.167,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
70,28,0,1.12,0.0,1.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,2173,25,86.92,1.0,87.92,33.099,33.099,33.099,33.099,6.937,7.999,7.686,7.741,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
72,39,0,1.56,0.0,1.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,75,0,3.0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,94,0,3.76,0.0,3.76,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,172,1,6.88,0.04,6.92,33.099,33.099,33.099,33.099,7.708,7.708,7.708,7.708,28.951,28.951,28.951,28.951,11.639,11.639,11.639,11.639
76,550,14,22.0,0.56,22.56,33.08,33.08,33.08,33.08,6.988,7.997,7.57,7.442,28.755,28.755,28.755,28.755,19.892,19.892,19.892,19.892
77,190,0,7.6,0.0,7.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,109,0,4.36,0.0,4.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
79,83,0,3.32,0.0,3.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,53,0,2.12,0.0,2.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81,36,0,1.44,0.0,1.44,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
82,42,0,1.68,0.0,1.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
